Person ID,Age,Gender,Government Employed,Private Employed,Not Employed,Marital Status,Monthly Mobile Money Transaction,Frequency of Mobile Money Usage,Use Mobile Money
K-753,50,Male,No,Yes,No,Divorced,358.3503588936718,25,Yes
K-033,32,Male,No,No,Yes,Married,334.89266621795247,25,Yes
K-446,32,Female,Yes,Yes,No,Married,984.3845410132818,14,Yes
K-020,58,Male,Yes,No,Yes,Widowed,726.3519697343282,2,No
K-837,27,Male,Yes,No,No,Widowed,679.8312181479914,21,Yes
K-788,55,Female,Yes,Yes,No,Widowed,632.4295142296705,18,Yes
K-593,36,Female,Yes,No,No,Widowed,835.2712750969123,20,Yes
K-263,64,Female,Yes,Yes,Yes,Widowed,697.061394629648,29,No
K-918,64,Female,No,Yes,No,Single,912.3744228328608,4,No
K-886,49,Male,Yes,Yes,Yes,Divorced,80.22299504905831,29,Yes
K-663,39,Female,No,Yes,Yes,Widowed,726.7783789399858,16,No
K-175,27,Male,No,No,Yes,Single,40.14949021310434,19,No
K-020,56,Male,No,No,No,Married,211.61852425983946,9,No
K-213,28,Female,Yes,No,Yes,Married,376.4884280739211,15,Yes
K-339,28,Female,Yes,Yes,Yes,Married,645.2952617973916,6,No
K-564,64,Male,No,No,No,Divorced,465.6339391816422,5,Yes
K-244,25,Male,Yes,Yes,Yes,Married,189.63128476936583,5,No
K-649,29,Female,No,No,No,Married,717.7423222021297,14,Yes
K-681,55,Male,Yes,No,Yes,Divorced,881.3529305849555,17,No
K-576,37,Male,Yes,Yes,Yes,Widowed,830.1105880855235,17,No
K-849,20,Male,No,No,Yes,Married,835.4497187000042,8,No
K-896,33,Male,Yes,No,No,Widowed,607.1675764376333,2,Yes
K-085,39,Female,Yes,Yes,No,Divorced,306.8882474988799,4,No
K-704,37,Female,No,No,Yes,Widowed,507.32690905683654,19,Yes
K-331,51,Female,No,No,No,Divorced,751.2429226924147,8,No
K-104,29,Male,No,Yes,No,Divorced,271.03410339826115,29,No
K-757,19,Male,No,No,No,Widowed,417.5739814849363,3,Yes
K-041,46,Male,No,Yes,No,Divorced,43.03907586214822,11,Yes
K-442,18,Male,No,No,Yes,Divorced,79.81441671787859,10,No
K-308,25,Male,Yes,Yes,No,Divorced,409.1942154083605,13,Yes
K-920,39,Female,Yes,No,No,Widowed,612.6228108834606,30,Yes
K-323,28,Male,Yes,Yes,No,Single,823.8271579440857,30,Yes
K-788,38,Male,No,Yes,No,Married,448.08097260353895,10,No
K-481,21,Male,No,No,No,Widowed,758.5026258710343,8,Yes
K-900,45,Female,No,Yes,Yes,Divorced,274.7023683687168,24,Yes
K-064,27,Male,No,No,No,Married,835.1821434966272,22,Yes
K-643,31,Male,No,Yes,Yes,Single,264.7244750891757,29,No
K-114,48,Female,No,Yes,No,Married,458.6656045985756,14,No
K-562,21,Female,No,Yes,Yes,Widowed,170.9384007016745,1,Yes
K-386,34,Male,Yes,Yes,Yes,Divorced,103.95467601656908,11,No
K-698,31,Female,No,Yes,Yes,Widowed,529.0464570398209,28,No
K-693,40,Male,No,Yes,Yes,Widowed,749.9385853423838,12,No
K-498,39,Male,Yes,No,Yes,Married,431.7051314663658,30,No
K-086,61,Female,Yes,No,Yes,Widowed,704.2388698791091,9,No
K-242,59,Male,No,Yes,Yes,Married,287.9115321048372,9,No
K-093,37,Female,No,No,Yes,Married,245.9321351660799,24,Yes
K-804,42,Female,No,No,No,Divorced,783.5155684204731,21,Yes
K-689,24,Male,Yes,Yes,No,Married,327.57731500951786,20,No
K-114,58,Male,No,Yes,Yes,Single,336.4883955175237,13,Yes
K-008,41,Male,No,Yes,Yes,Widowed,217.31559250849526,17,No
K-809,18,Female,No,No,No,Widowed,65.74658544633496,17,No
K-974,32,Female,No,Yes,Yes,Widowed,209.54819218702394,27,No
K-270,19,Male,No,No,No,Single,359.9907579827483,15,No
K-511,18,Male,Yes,Yes,Yes,Divorced,769.1729450903161,26,Yes
K-867,59,Male,No,No,Yes,Widowed,124.18220023745744,15,No
K-080,59,Female,Yes,Yes,Yes,Widowed,769.8796083844264,11,No
K-353,42,Female,No,Yes,No,Widowed,19.815788564533953,14,Yes
K-626,53,Female,Yes,Yes,Yes,Married,414.35787873331526,12,No
K-149,32,Female,No,Yes,Yes,Married,555.3640651032819,2,Yes
K-423,41,Male,No,Yes,Yes,Single,241.64969753485994,24,Yes
K-405,58,Female,Yes,No,No,Divorced,858.6991831185986,27,No
K-286,50,Female,No,No,Yes,Married,834.4519657427085,2,Yes
K-726,28,Female,Yes,Yes,Yes,Divorced,853.8422265032517,3,Yes
K-579,34,Female,No,Yes,No,Widowed,972.6851900862326,17,Yes
K-334,64,Female,No,Yes,Yes,Single,72.8870258265633,9,No
K-206,31,Male,Yes,Yes,Yes,Widowed,934.5943769623038,8,No
K-050,31,Male,No,No,Yes,Married,62.1096889231787,19,Yes
K-292,60,Female,Yes,Yes,No,Divorced,39.75446662262296,10,No
K-894,61,Female,Yes,Yes,Yes,Married,155.9937434620811,9,No
K-637,35,Male,No,No,Yes,Widowed,876.9110586931643,18,Yes
K-504,55,Female,Yes,No,No,Married,201.3454918781378,9,Yes
K-721,37,Male,No,No,Yes,Widowed,711.7590633287302,30,Yes
K-066,61,Female,No,Yes,Yes,Divorced,369.86257395988486,1,No
K-182,38,Female,No,Yes,No,Married,160.87256134688226,16,No
K-659,51,Male,Yes,No,Yes,Widowed,261.11963569260297,4,No
K-388,29,Male,No,Yes,Yes,Married,765.4466157992803,16,Yes
K-655,55,Male,Yes,No,Yes,Married,146.08008202344732,11,Yes
K-823,49,Female,Yes,Yes,Yes,Single,248.4338693390833,13,No
K-467,40,Male,No,Yes,Yes,Single,310.72773787613636,23,Yes
K-186,24,Male,Yes,Yes,Yes,Single,900.5892694236373,5,No
K-637,30,Female,No,Yes,No,Divorced,807.9969804635242,18,No
K-192,28,Male,Yes,No,Yes,Married,925.1032231705758,24,No
K-504,29,Female,Yes,Yes,Yes,Single,134.33097787392228,27,Yes
K-886,55,Female,Yes,Yes,No,Divorced,607.4023225082148,15,No
K-425,30,Female,Yes,No,No,Single,502.9528665595932,1,Yes
K-704,35,Female,No,No,Yes,Divorced,739.4548771794688,27,No
K-753,40,Female,No,No,Yes,Divorced,450.1858172818388,6,No
K-211,27,Male,No,Yes,No,Married,720.051711943401,23,No
K-218,49,Male,Yes,Yes,Yes,Single,845.8454969475558,18,No
K-808,29,Female,No,No,No,Widowed,120.08166055887537,16,No
K-935,43,Male,Yes,Yes,Yes,Divorced,813.8970699720572,29,Yes
K-258,36,Male,Yes,Yes,Yes,Single,372.314609005045,25,Yes
K-344,27,Female,Yes,Yes,Yes,Widowed,956.4040248830604,4,No
K-395,42,Female,Yes,No,Yes,Widowed,572.8521877301346,10,Yes
K-836,49,Female,Yes,No,No,Married,571.3421505041824,12,No
K-439,60,Female,No,No,Yes,Married,307.7268796417019,24,No
K-125,63,Male,Yes,Yes,Yes,Single,538.6556333592915,21,Yes
K-734,60,Male,Yes,Yes,Yes,Married,554.3971959004593,3,No
K-375,24,Female,No,Yes,No,Single,46.30999980793564,2,No
K-626,46,Female,No,No,Yes,Single,698.6953781659732,21,No
K-333,62,Male,Yes,No,Yes,Widowed,216.93588929413468,18,Yes
K-368,21,Female,Yes,No,No,Divorced,55.42462212116472,30,Yes
K-038,34,Female,Yes,No,Yes,Divorced,698.528345820283,30,No
K-896,36,Female,Yes,No,No,Single,394.5608524809516,14,Yes
K-515,56,Female,No,Yes,No,Divorced,980.4907927867681,8,No
K-022,64,Female,No,No,No,Single,121.32635812334249,18,Yes
K-369,33,Male,No,No,Yes,Widowed,881.3832328278535,11,Yes
K-112,42,Female,No,No,No,Widowed,355.1665397492011,12,Yes
K-766,42,Male,Yes,No,No,Divorced,891.49301846956,6,Yes
K-116,40,Male,No,No,Yes,Married,876.0454514828076,6,No
K-579,22,Male,Yes,Yes,No,Married,297.55539650772573,25,No
K-429,36,Male,Yes,No,No,Single,945.1127561499671,15,Yes
K-611,32,Female,Yes,No,Yes,Married,909.4955647594854,2,No
K-619,53,Female,Yes,No,No,Divorced,438.4386110149165,17,No
K-248,47,Male,No,Yes,Yes,Married,617.6570254849076,30,Yes
K-343,19,Female,Yes,No,Yes,Divorced,683.2462593915712,13,No
K-040,48,Male,No,Yes,Yes,Married,473.116337525878,28,No
K-010,48,Female,Yes,No,Yes,Divorced,361.6527155690526,15,Yes
K-367,42,Male,No,No,Yes,Single,194.27635646921385,7,No
K-907,22,Female,No,No,No,Married,290.43886310163407,1,Yes
K-349,46,Female,Yes,No,No,Single,374.52750694921315,13,Yes
K-866,23,Female,Yes,No,No,Divorced,592.205014515172,19,No
K-211,55,Female,Yes,Yes,No,Single,307.5146211042815,30,Yes
K-325,38,Male,No,No,Yes,Single,995.7559178955213,26,Yes
K-354,27,Female,Yes,No,Yes,Divorced,940.642151273493,29,Yes
K-609,20,Male,No,No,No,Divorced,278.2663272919086,4,No
K-350,22,Female,No,Yes,No,Single,392.80771227655396,12,No
K-180,29,Male,Yes,Yes,No,Widowed,681.7985266840857,24,Yes
K-230,36,Male,Yes,No,No,Married,474.67691880412866,7,Yes
K-300,50,Female,No,No,No,Divorced,921.1833994499765,30,Yes
K-220,21,Male,No,No,No,Widowed,415.2861690268714,20,No
K-654,22,Female,Yes,Yes,No,Divorced,893.8517698930257,5,No
K-448,41,Female,No,Yes,No,Widowed,868.7501338503681,13,Yes
K-058,61,Male,Yes,No,No,Single,799.6193166854961,20,Yes
K-646,53,Female,Yes,Yes,Yes,Single,952.093253608287,21,No
K-505,62,Female,Yes,No,Yes,Divorced,652.8716789041894,8,Yes
K-099,35,Female,No,Yes,Yes,Single,875.6855997549568,23,No
K-709,48,Female,No,No,No,Divorced,817.4472999329104,16,No
K-300,32,Male,No,No,Yes,Divorced,669.8450214221253,13,No
K-233,22,Male,Yes,Yes,No,Single,236.8694590686492,26,No
K-480,48,Female,No,Yes,No,Divorced,990.1194274538144,10,Yes
K-796,36,Female,Yes,Yes,Yes,Married,738.4962531114676,6,No
K-049,45,Male,Yes,Yes,No,Married,96.65934989753049,23,No
K-865,25,Male,No,Yes,No,Single,176.24688311823022,28,Yes
K-399,51,Female,No,Yes,No,Widowed,144.0636098043808,14,Yes
K-656,62,Female,No,Yes,No,Divorced,67.22391329083203,7,No
K-395,59,Female,No,Yes,No,Widowed,365.28129335155575,19,Yes
K-829,36,Female,No,No,No,Widowed,268.98465254439145,23,No
K-791,61,Female,Yes,No,Yes,Single,108.68421810168542,29,No
K-454,57,Male,Yes,No,No,Widowed,594.3956588347182,4,No
K-093,25,Male,Yes,No,No,Widowed,158.4544063580122,18,Yes
K-441,39,Male,Yes,No,Yes,Widowed,350.3043254398345,3,Yes
K-813,22,Male,No,Yes,No,Widowed,383.0124272496753,2,No
K-210,52,Male,Yes,Yes,Yes,Single,505.39637651139583,1,Yes
K-929,51,Female,No,No,No,Widowed,579.5410057751462,25,No
K-982,64,Female,No,No,Yes,Divorced,825.2169801355709,15,Yes
K-299,37,Male,Yes,Yes,No,Single,644.6555651892908,8,No
K-113,30,Female,No,Yes,No,Widowed,891.3857402635547,14,No
K-378,51,Female,Yes,No,Yes,Single,150.02104197851023,5,No
K-325,59,Female,Yes,Yes,No,Divorced,101.71886733101947,28,Yes
K-250,24,Male,No,No,No,Single,441.55947942550046,17,No
K-171,44,Male,Yes,Yes,Yes,Divorced,403.5005533445774,13,No
K-388,38,Male,Yes,Yes,Yes,Single,799.531173505396,17,Yes
K-975,61,Female,No,Yes,Yes,Single,77.90821495220476,26,Yes
K-916,20,Male,No,Yes,No,Married,638.4645079657521,10,No
K-834,36,Male,No,No,No,Widowed,694.5982863189497,22,No
K-554,50,Male,Yes,Yes,No,Divorced,359.90443293273864,20,No
K-701,52,Female,Yes,No,No,Divorced,825.2217141775201,5,Yes
K-944,64,Male,No,No,No,Widowed,545.6602971910805,28,No
K-422,41,Male,Yes,No,Yes,Married,445.74557791943977,11,Yes
K-772,34,Male,No,Yes,No,Divorced,579.758555356757,9,Yes
K-313,48,Male,Yes,Yes,No,Widowed,864.9069853830348,18,No
K-162,61,Female,No,Yes,No,Divorced,85.28952765484065,17,Yes
K-706,50,Male,Yes,No,Yes,Single,839.9660008881485,29,No
K-406,41,Male,No,No,No,Single,603.5330821079585,10,No
K-653,32,Male,No,Yes,Yes,Divorced,502.43193233410665,1,Yes
K-220,25,Female,No,Yes,No,Married,153.83520056489166,19,Yes
K-224,47,Female,Yes,Yes,No,Married,209.84247184702627,14,Yes
K-735,28,Male,No,No,Yes,Divorced,704.8084775852276,12,Yes
K-385,43,Male,Yes,Yes,No,Widowed,891.8266119262097,21,Yes
K-443,34,Male,Yes,No,Yes,Married,221.7985244764583,29,Yes
K-095,44,Male,No,Yes,No,Widowed,171.7298035126096,8,No
K-447,59,Female,No,Yes,No,Single,752.6581149703927,26,Yes
K-762,53,Male,Yes,No,No,Single,630.8939007391937,23,No
K-817,20,Female,No,Yes,No,Married,838.0952785136869,21,Yes
K-120,51,Female,No,No,Yes,Single,174.60634987825944,11,Yes
K-748,64,Female,No,Yes,No,Divorced,161.88773982607196,6,No
K-174,63,Male,Yes,Yes,Yes,Married,418.4124095913133,17,Yes
K-172,61,Male,No,No,Yes,Married,430.38367083413164,1,No
K-551,56,Female,No,No,Yes,Widowed,135.22587087772098,23,Yes
K-986,51,Female,Yes,Yes,Yes,Divorced,610.7523847332227,23,No
K-463,28,Female,No,No,No,Divorced,913.6793182162473,10,Yes
K-685,34,Female,Yes,Yes,No,Single,757.0597450452616,5,Yes
K-015,28,Male,No,Yes,Yes,Divorced,156.0837927708709,13,Yes
K-205,54,Female,No,No,No,Married,145.74734676010416,21,No
K-570,42,Male,No,No,No,Single,343.51209593880094,22,Yes
K-056,26,Female,No,No,Yes,Widowed,388.8740413354663,6,Yes
K-654,45,Female,Yes,Yes,No,Divorced,838.5595502076003,27,Yes
K-408,54,Female,Yes,No,No,Widowed,425.936018845615,2,No
K-018,60,Female,Yes,No,No,Divorced,761.0278352541961,25,Yes
K-491,27,Male,Yes,No,No,Widowed,922.5486437870707,12,Yes
K-394,22,Female,No,No,Yes,Married,744.1469559493258,1,No
K-498,47,Female,Yes,Yes,Yes,Widowed,515.4061538345146,12,Yes
K-708,59,Male,No,No,Yes,Widowed,695.5505060563102,4,Yes
K-277,54,Male,Yes,No,Yes,Widowed,935.0291522522172,10,Yes
K-052,22,Female,Yes,No,No,Married,40.532871265343886,20,No
K-876,37,Female,Yes,No,No,Divorced,869.9752728760401,28,Yes
K-262,63,Male,Yes,Yes,No,Married,427.796704173751,9,No
K-428,33,Female,No,No,Yes,Single,207.4307050017503,6,No
K-589,38,Male,Yes,Yes,No,Married,971.8604274725699,21,No
K-184,19,Female,Yes,Yes,No,Married,91.91424059530593,24,No
K-424,48,Male,Yes,Yes,Yes,Married,55.55417993446438,20,No
K-516,42,Male,Yes,No,No,Single,542.4849411722716,30,No
K-023,25,Male,Yes,Yes,No,Married,355.3850448501226,10,Yes
K-690,25,Male,Yes,No,No,Married,66.66578050615267,28,Yes
K-361,43,Female,No,Yes,Yes,Divorced,890.0910083439655,10,Yes
K-699,39,Male,No,No,Yes,Single,841.3016536154296,22,No
K-794,52,Female,No,Yes,No,Single,794.9891121603795,2,No
K-345,56,Female,Yes,Yes,No,Single,766.6183824251099,8,Yes
K-652,18,Male,No,No,No,Married,253.57632536647583,23,Yes
K-290,53,Male,No,Yes,No,Single,602.6441056610548,20,No
K-671,27,Male,No,No,Yes,Divorced,17.694152727907735,19,No
K-191,59,Male,No,No,Yes,Single,477.44811017975564,12,Yes
K-439,34,Female,Yes,Yes,Yes,Widowed,515.8006206967447,7,No
K-637,25,Female,No,No,No,Married,617.8583601668022,2,Yes
K-555,41,Female,Yes,No,No,Single,346.4957134430937,25,Yes
K-529,33,Male,No,Yes,Yes,Widowed,84.53391841554227,23,Yes
K-256,28,Female,No,Yes,No,Married,554.6742528669905,11,No
K-156,53,Female,Yes,No,Yes,Married,173.4758095497512,23,Yes
K-789,22,Male,Yes,Yes,Yes,Single,261.26305339297045,12,No
K-324,34,Female,Yes,No,No,Single,298.1048861697715,25,Yes
K-833,50,Male,No,No,Yes,Divorced,825.1243542035743,24,Yes
K-597,62,Female,No,Yes,No,Single,679.8411330866444,13,Yes
K-693,39,Male,No,No,Yes,Widowed,52.22486775874301,9,Yes
K-782,44,Female,No,No,Yes,Divorced,351.5516871040602,28,No
K-829,28,Female,No,Yes,No,Widowed,437.7890712207998,16,Yes
K-933,19,Female,Yes,No,No,Divorced,476.5990364605435,9,Yes
K-957,45,Female,No,No,No,Divorced,646.5623908840696,21,No
K-066,61,Male,Yes,Yes,No,Single,694.9903077986451,9,Yes
K-468,52,Female,Yes,Yes,Yes,Widowed,308.8794092565941,23,Yes
K-429,50,Female,No,Yes,No,Single,166.43893679862666,4,No
K-951,47,Male,Yes,Yes,Yes,Single,797.4259491469712,18,Yes
K-936,42,Female,Yes,No,Yes,Married,421.04964515367857,6,Yes
K-546,40,Male,Yes,No,Yes,Single,850.8438199924012,26,Yes
K-591,49,Male,No,Yes,Yes,Widowed,701.2554101698904,17,Yes
K-518,59,Female,No,Yes,No,Married,152.25973779559516,6,Yes
K-531,46,Male,No,Yes,Yes,Married,617.0073654223833,25,Yes
K-707,28,Female,No,No,Yes,Single,205.63072796129953,7,Yes
K-784,60,Female,Yes,Yes,Yes,Divorced,145.141397019324,19,No
K-925,57,Male,No,Yes,Yes,Widowed,816.1987354016308,3,No
K-197,52,Male,Yes,Yes,No,Married,46.82396634760376,6,Yes
K-751,42,Female,No,Yes,Yes,Widowed,460.4334449194713,15,No
K-649,27,Male,Yes,Yes,No,Divorced,597.3055161707642,29,No
K-325,49,Male,No,No,Yes,Divorced,515.0496468737631,25,Yes
K-411,54,Female,No,No,No,Divorced,567.6115451015813,6,Yes
K-901,44,Male,No,No,No,Divorced,642.1087037324985,11,Yes
K-074,42,Female,Yes,No,No,Divorced,489.17657023641124,24,No
K-963,26,Female,No,Yes,No,Married,798.329571815648,14,No
K-960,61,Male,No,No,No,Divorced,233.66722536258226,14,Yes
K-825,36,Female,Yes,No,Yes,Married,704.7996406072508,19,No
K-650,60,Male,Yes,No,Yes,Divorced,974.5344653097919,22,No
K-027,62,Female,No,Yes,No,Widowed,675.2456857392116,1,Yes
K-058,23,Male,No,Yes,Yes,Married,45.37406517011742,5,No
K-018,30,Male,No,Yes,No,Single,879.5958752541206,24,Yes
K-779,27,Male,No,Yes,No,Widowed,17.08147318376371,7,No
K-378,56,Male,No,Yes,Yes,Divorced,528.2913714569818,6,No
K-285,40,Female,Yes,Yes,No,Single,109.6315158262103,30,Yes
K-562,21,Female,No,Yes,No,Widowed,829.9434611144593,18,Yes
K-199,33,Female,No,Yes,No,Widowed,627.5723761821201,19,Yes
K-946,63,Male,Yes,No,No,Single,934.093931400569,29,No
K-222,31,Male,Yes,Yes,No,Widowed,725.533918996445,10,Yes
K-678,53,Male,Yes,Yes,No,Married,691.9510055048886,20,No
K-173,31,Male,Yes,No,No,Widowed,259.36780569854403,5,Yes
K-250,62,Male,No,No,Yes,Married,775.874707359887,7,Yes
K-699,21,Female,No,No,Yes,Divorced,185.35106605740427,28,Yes
K-779,24,Male,No,No,Yes,Single,867.4723343929586,25,No
K-026,44,Female,Yes,No,Yes,Widowed,929.4236097118682,2,No
K-044,61,Female,Yes,No,No,Married,70.24174147504044,9,Yes
K-182,49,Male,No,Yes,No,Single,252.4683211048999,14,Yes
K-174,39,Male,No,No,No,Married,734.1244048441698,16,Yes
K-896,54,Male,No,No,No,Single,334.7365603453813,16,No
K-807,58,Female,Yes,No,No,Single,779.3646488650902,9,Yes
K-145,58,Female,Yes,Yes,Yes,Married,157.93930568308255,5,Yes
K-898,23,Male,Yes,Yes,No,Widowed,574.1004949890965,19,Yes
K-018,38,Male,Yes,Yes,No,Married,576.0981922327072,25,No
K-419,49,Female,Yes,No,Yes,Married,225.79955800018294,25,No
K-497,48,Male,No,Yes,Yes,Divorced,515.1182246352644,5,No
K-940,18,Male,Yes,No,No,Single,193.73827517747804,7,Yes
K-824,38,Male,No,No,No,Single,97.13358664065984,20,Yes
K-735,20,Male,No,Yes,Yes,Single,271.4069716177301,15,Yes
K-928,28,Male,No,Yes,Yes,Widowed,585.0550800236446,28,Yes
K-937,25,Male,Yes,No,Yes,Single,171.37419405072617,3,Yes
K-637,44,Female,Yes,Yes,No,Divorced,817.5790582278763,4,Yes
K-810,56,Male,No,No,No,Married,409.4474839971158,28,No
K-521,35,Male,Yes,Yes,Yes,Divorced,556.7968374120061,24,No
K-205,49,Female,Yes,No,No,Widowed,699.2999056409498,5,Yes
K-858,43,Female,No,Yes,No,Divorced,852.0294230747658,3,No
K-175,44,Female,Yes,Yes,No,Widowed,451.65799372488186,11,No
K-333,24,Female,Yes,No,Yes,Single,303.51801046358736,3,Yes
K-591,30,Male,Yes,No,No,Married,481.3775846632879,10,No
K-367,53,Male,No,Yes,No,Divorced,921.4339140519359,3,Yes
K-369,31,Male,No,Yes,No,Divorced,527.7153587156422,12,No
K-836,30,Male,No,Yes,Yes,Divorced,937.1325557629324,14,No
K-289,22,Female,Yes,No,No,Widowed,261.2860326448241,22,No
K-059,39,Male,No,Yes,No,Widowed,121.15205475246073,15,Yes
K-281,22,Male,Yes,No,No,Divorced,68.40901662444227,24,Yes
K-090,58,Male,No,No,Yes,Single,545.1607581132474,29,No
K-513,35,Female,No,No,No,Single,891.2311937777655,20,Yes
K-238,29,Female,No,No,Yes,Single,159.97474649350494,25,No
K-257,31,Female,Yes,No,Yes,Single,105.99735425170819,22,No
K-544,50,Female,Yes,No,Yes,Single,329.78567751315285,1,Yes
K-384,59,Male,Yes,Yes,No,Married,517.1465230612467,3,No
K-418,30,Male,Yes,Yes,No,Divorced,197.42159384901157,11,No
K-799,25,Female,Yes,No,Yes,Divorced,921.8154140223897,4,No
K-132,30,Male,No,Yes,Yes,Widowed,320.60441812620513,1,No
K-035,63,Female,No,Yes,Yes,Widowed,631.6856119229475,8,Yes
K-573,40,Male,No,Yes,Yes,Divorced,993.6235161955207,13,No
K-054,33,Female,Yes,No,Yes,Widowed,854.0631485477094,24,No
K-788,49,Female,No,Yes,No,Married,690.6656911010435,9,Yes
K-955,52,Male,No,No,Yes,Single,225.4971220469128,25,No
K-938,56,Male,Yes,No,No,Single,522.8225657551314,28,No
K-459,61,Male,Yes,Yes,Yes,Single,755.6520426162697,15,Yes
K-131,50,Female,Yes,No,No,Divorced,510.0251432770355,23,No
K-651,48,Female,Yes,No,No,Single,343.3715331534111,26,Yes
K-046,42,Male,No,Yes,No,Divorced,991.9871245665568,10,Yes
K-457,28,Female,No,No,Yes,Single,885.8689017550315,10,No
K-272,39,Male,Yes,Yes,Yes,Divorced,416.954012032128,17,Yes
K-876,37,Male,No,No,No,Divorced,704.8811640345049,10,No
K-616,39,Female,Yes,Yes,No,Married,410.03765488624043,19,Yes
K-904,40,Male,Yes,Yes,No,Single,797.5624433292098,10,No
K-408,51,Male,Yes,Yes,No,Widowed,186.3576516766738,4,No
K-879,47,Female,No,Yes,Yes,Single,145.1899758549736,19,Yes
K-341,36,Female,No,No,Yes,Widowed,344.8662796712446,30,Yes
K-120,59,Male,No,No,No,Married,796.1402304300126,22,Yes
K-347,27,Female,Yes,No,No,Married,406.6168944174273,9,Yes
K-628,40,Female,Yes,No,No,Married,194.18062215663966,11,Yes
K-658,53,Female,No,No,No,Widowed,712.6882383811625,20,Yes
K-661,57,Male,Yes,No,Yes,Married,552.5415921170469,11,Yes
K-339,37,Male,Yes,No,Yes,Divorced,264.49310456223407,20,No
K-401,32,Female,Yes,No,No,Married,519.3424254685826,27,No
K-921,62,Male,No,No,Yes,Married,685.9842267696856,15,No
K-352,61,Male,Yes,Yes,No,Married,277.42137095095603,25,Yes
K-483,21,Female,No,No,No,Divorced,31.894673200411944,9,Yes
K-618,39,Male,No,No,No,Widowed,546.4444063025988,19,No
K-836,40,Male,No,Yes,No,Married,709.0797650374897,23,Yes
K-656,48,Male,Yes,No,Yes,Widowed,44.75404771057424,29,No
K-896,64,Male,No,No,Yes,Divorced,627.4962496550149,28,Yes
K-535,50,Male,No,No,No,Single,626.4735938509084,2,No
K-375,44,Female,No,Yes,Yes,Divorced,636.6798751634816,29,Yes
K-883,62,Female,Yes,No,Yes,Single,525.0870987543198,3,Yes
K-149,37,Male,Yes,Yes,No,Widowed,339.1850007210613,5,Yes
K-843,59,Male,Yes,No,Yes,Widowed,339.18307178491955,28,No
K-715,26,Male,No,Yes,Yes,Married,944.8284247917198,22,Yes
K-209,36,Male,No,No,Yes,Divorced,631.2213815624817,10,No
K-230,39,Female,Yes,Yes,Yes,Divorced,977.1454865953143,4,No
K-457,30,Male,Yes,Yes,No,Single,634.7716340880357,12,No
K-653,39,Female,Yes,No,No,Married,754.6529135450661,30,No
K-670,19,Male,No,Yes,Yes,Divorced,851.2561632106797,19,Yes
K-559,34,Male,Yes,No,No,Married,422.3743968700174,30,No
K-109,62,Male,Yes,Yes,No,Widowed,422.1109799725183,17,Yes
K-994,27,Male,No,Yes,Yes,Widowed,415.1445846780056,18,Yes
K-869,54,Male,Yes,No,Yes,Married,222.40779692187544,21,Yes
K-255,20,Male,Yes,Yes,No,Divorced,327.37695904308833,30,Yes
K-826,29,Male,Yes,Yes,Yes,Single,172.33892281784256,9,Yes
K-396,42,Male,No,No,No,Single,430.9741488400486,4,Yes
K-657,38,Male,No,Yes,Yes,Divorced,342.86124798539964,19,Yes
K-930,64,Male,No,No,No,Married,616.4468966712548,16,Yes
K-657,18,Female,Yes,Yes,Yes,Married,663.255615433345,8,No
K-657,32,Female,No,Yes,No,Divorced,413.33536138476126,19,Yes
K-213,21,Male,No,No,No,Married,255.79214064686494,23,Yes
K-292,54,Male,No,Yes,Yes,Divorced,572.9318869112745,24,No
K-528,45,Female,No,No,No,Married,380.7010062485349,21,Yes
K-352,33,Female,Yes,Yes,No,Divorced,516.8012525294826,11,No
K-751,29,Female,Yes,No,Yes,Single,998.0874626811577,21,Yes
K-102,54,Female,Yes,Yes,No,Widowed,306.7321089863428,23,No
K-613,48,Male,Yes,No,Yes,Divorced,762.0216429536985,21,Yes
K-755,21,Male,Yes,Yes,No,Divorced,801.3589294913462,7,No
K-221,25,Male,Yes,Yes,No,Married,59.21244958616384,27,Yes
K-957,23,Male,No,No,No,Divorced,906.0579968780108,14,No
K-407,30,Female,Yes,No,Yes,Single,264.2525711881548,5,Yes
K-474,43,Female,Yes,Yes,Yes,Married,501.0944528449222,11,Yes
